ALERT,SAR,kycRiskScore,income,tenureMonths,creditScore,state,nbrPurchases90d,avgTxnSize90d,totalSpend90d,csrNotes,nbrDistinctMerch90d,nbrMerchCredits90d,nbrMerchCreditsRndDollarAmt90d,totalMerchCred90d,nbrMerchCreditsWoOffsettingPurch,nbrPayments90d,totalPaymentAmt90d,overpaymentAmt90d,overpaymentInd90d,nbrCustReqRefunds90d,indCustReqRefund90d,totalRefundsToCust90d,nbrPaymentsCashLike90d,maxRevolveLine,indOwnsHome,nbrInquiries1y,nbrCollections3y,nbrWebLogins90d,nbrPointRed90d,PEP
1,0,1,71100,9,723,ME,34,181.99,6187.66,password change plastic replace change request,16,3,0,547.11,1,2,6187.66,0,0,1,1,97.98,2,8000,0,1,0,11,0,0
1,0,3,48900,18,753,MA,3,192.51,577.53,statement customer call plastic replace,2,1,1,180,0,3,577.53,0,0,1,1,58.27,1,12000,0,4,0,8,0,0
1,0,1,68900,21,700,MA,28,229.59,6428.52, ,12,4,1,909.25,2,2,928.77,0,0,1,1,22.37,2,12000,0,5,0,10,3,0
1,0,2,155800,3,682,NJ,443,13.99,6197.57, ,236,41,12,590.64,16,5,6197.57,0,0,1,1,49.84,5,13000,1,2,0,3,1,0
1,0,2,37200,13,668,ME,29,151.47,4392.63, ,21,1,1,152,0,3,219.63,0,0,1,1,53.7,2,9000,1,3,0,7,0,0
1,0,2,32200,14,692,NY,14,45.93,643.02, ,8,1,0,46,0,6,60,0,0,1,1,109.1,0,10000,1,4,0,8,0,0
1,0,3,51500,63,740,ME,1,459.03,459.03, ,0,0,0,0,0,5,459.03,0,0,1,1,50.09,0,11000,0,1,0,4,1,0
1,0,1,40700,22,713,MA,30,128.87,3866.1,  card replace late payment,16,3,0,389.79,2,2,3866.1,0,0,1,1,44.13,2,12000,0,2,0,10,1,0
1,0,1,50100,11,722,MA,54,202.79,10950.66, ,26,7,2,1422.4,2,2,10950.66,0,0,1,1,29.29,2,11000,1,4,0,11,1,0
1,0,5,37600,13,652,MA,4,25.67,102.68,change request password change customer call,2,1,0,25.36,1,7,102.68,0,0,1,1,80.71,0,17000,1,3,2,8,0,0
1,0,1,63500,2,742,RI,8,159.45,1275.6,plastic replace password change card replace statement,3,0,0,0,0,3,63.78,0,0,1,1,51.93,0,16000,1,4,0,7,1,0
1,0,1,86800,3,654,MA,17,44.96,764.32, ,8,1,0,45.26,1,3,764.32,0,0,1,1,38.27,1,10000,0,3,0,9,1,0
1,0,0,128700,19,691,CT,84,138.29,11616.36, ,41,6,1,861.85,4,5,11616.36,0,0,1,1,88.17,5,16000,1,2,0,5,2,0
1,0,1,36200,7,790,NY,14,73.09,1023.26,password change statement transfer,7,3,1,225.26,1,3,1023.26,0,0,1,1,66.84,3,19000,1,3,0,5,0,0
1,0,0,,6,691,RI,46,3.82,175.72, ,20,7,1,32.04,3,8,175.72,0,0,1,1,71,0,15000,0,3,1,4,0,0
1,0,1,6600,5,726,PA,11,213.76,2351.36,change request change request statement,5,1,0,212.37,1,4,2351.36,0,0,1,1,31.27,3,20000,1,2,0,7,1,0
1,0,2,40600,11,736,NJ,19,17.3,328.7, ,13,3,1,42.12,1,7,328.7,0,0,1,1,71.37,0,14000,0,5,0,6,1,0
1,0,1,67300,4,716,CT,19,64.4,1223.6,card replace billing address plastic replace,5,2,2,134,1,3,1223.6,0,0,1,1,53.98,2,16000,1,3,0,13,1,0
1,0,0,61900,11,779,RI,9,46.82,421.38,billing address billing address late payment,5,1,1,64,0,2,323.43,0,0,1,1,23.44,0,11000,1,2,0,2,0,0
1,0,0,120500,8,650,NJ,44,152.42,6706.48, ,22,6,0,921.66,2,8,6706.48,0,0,1,1,30.91,8,10000,0,5,0,6,0,0
1,0,3,30700,38,700,ME,34,23.13,786.42,password change change request customer call,18,6,2,139.16,5,2,786.42,0,0,1,1,17.44,1,14000,1,6,0,4,1,0
1,1,2,65500,28,800,ME,30,133.38,4001.4,customer call billing address late payment moneyorder,10,2,0,266.08,1,4,6708.07,2706.67,1,1,1,2771.96,4,12000,0,2,0,13,0,0
1,1,2,63400,3,683,CT,13,938.87,12205.31,statement change request customer call atm limit,5,2,1,1882.65,2,5,12205.31,0,0,1,1,35.29,5,12000,1,4,0,8,2,0
1,0,3,0,20,747,MA,0,177.2,0, ,0,0,0,0,0,4,60,60,1,2,1,60,0,17000,1,0,0,10,1,0
1,0,1,32700,8,703,MA,18,234.09,4213.62,change request customer call   cash,9,4,1,916.46,1,2,4213.62,0,0,1,1,63.26,2,9000,1,4,1,7,5,0
1,0,1,39700,7,740,NY,7,292.28,2045.96,  card replace card replace statement,4,0,0,0,0,7,2045.96,0,0,1,1,31.15,0,10000,1,1,0,7,0,0
1,0,2,59100,73,678,MA,14,284.51,3983.14,statement billing address billing address,4,1,0,287.47,1,3,3983.14,0,0,1,1,27.69,3,12000,1,5,1,10,1,0
1,0,3,50400,14,714,PA,23,69.14,1590.22, ,14,2,0,137.7,0,3,79.51,0,0,1,1,23.11,1,13000,0,2,0,5,1,0
1,0,1,56400,11,674,MA,56,52.17,2921.52, ,18,7,0,371.07,2,8,2921.52,0,0,1,1,46.69,8,10000,1,2,0,6,0,0
1,0,0,51000,5,693,NY,23,188.23,4329.29,statement late payment late payment,6,1,0,186.2,1,4,4329.29,0,0,1,1,53.63,1,17000,1,1,0,8,0,0
1,0,0,46300,84,705,NY,29,83.46,2420.34, ,16,3,1,243.3,0,3,2420.34,0,0,1,1,29.84,0,16000,1,1,0,5,0,0
1,0,0,22800,31,669,CT,26,470.29,12227.54, ,14,1,1,486,0,4,611.38,0,0,1,1,48.07,4,15000,1,3,0,7,2,0
1,0,3,15600,19,793,CT,0,41.55,0,late payment customer call customer call cash,0,0,0,0,0,2,2829.83,2829.83,1,2,1,2829.83,2,9000,1,5,0,2,1,0
1,0,2,106500,5,682,NY,99,49.92,4942.08, ,51,7,1,340.32,3,3,247.1,0,0,1,1,39.96,3,13000,1,3,0,4,2,0
1,1,0,144300,9,648,MA,60,334.43,20065.8, ,25,10,2,3364.56,4,4,20065.8,0,0,1,1,81.51,4,14000,0,8,1,9,0,0
1,1,2,110400,27,694,NY,209,39.1,8171.9,late payment   plastic replace overseas atm,116,29,6,1203.17,14,5,408.6,0,0,1,1,48.41,5,13000,0,2,1,7,1,0
1,0,0,43900,2,671,NY,3,1.73,5.19, ,3,1,0,1.64,0,4,60,54.81,1,1,1,97.73,0,7000,0,1,0,3,1,0
1,0,1,63300,1,708,RI,2,98.12,196.24,card replace card replace transfer,2,1,1,91,0,5,196.24,0,0,1,1,65.52,1,9000,0,3,0,4,1,0
1,0,2,4800,18,660,NJ,1,204.03,204.03,card replace late payment   statement,0,0,0,0,0,7,204.03,0,0,1,1,36.42,0,8000,1,6,0,6,0,0
1,0,0,64400,2,701,NY,5,48.67,243.35, ,3,0,0,0,0,7,243.35,0,0,1,1,43.72,0,14000,1,6,0,5,1,0
1,0,1,12500,11,662,NJ,5,20.37,101.85,plastic replace customer call late payment withdraw limit,2,2,0,40.88,1,3,2713.99,2612.14,1,1,1,2676.68,3,12000,1,2,0,9,2,0
1,0,1,9600,26,727,NY,5,725.37,3626.85, ,1,0,0,0,0,3,3626.85,0,0,1,1,37.25,0,16000,1,6,0,4,2,0
1,0,1,49600,6,766,NY,18,8.51,153.18, ,5,2,0,17.02,1,3,153.18,0,0,1,1,64.85,0,21000,0,6,0,10,0,0
1,0,1,65200,34,697,NY,11,191.47,2106.17, ,3,1,0,191.65,0,3,105.31,0,0,1,1,46.15,1,13000,0,1,0,3,2,0
1,0,1,74200,33,771,NY,34,5.83,198.22, ,22,2,0,11.12,1,3,198.22,0,0,1,1,45.05,0,11000,0,2,0,7,0,0
1,0,0,29500,7,741,RI,32,97.6,3123.2,statement change request password change atm denied,18,7,2,673.4,4,5,156.16,0,0,1,1,25.28,5,10000,1,5,0,10,1,0
1,0,2,47800,4,735,RI,60,103.38,6202.8, ,38,6,0,618.24,3,3,6202.8,0,0,1,1,35.37,3,14000,0,2,0,5,4,0
1,0,0,82900,7,721,RI,14,0.83,11.62, ,5,1,0,0.91,1,6,60,48.38,1,2,1,92.42,1,12000,1,6,0,3,3,0
1,0,0,47400,36,746,RI,4,217.96,871.84, ,2,0,0,0,0,3,871.84,0,0,1,1,45.41,0,19000,1,4,0,9,2,0
1,0,1,58100,6,677,PA,9,126.91,1142.19, ,3,1,0,126.81,1,3,1142.19,0,0,1,1,22.37,0,11000,1,4,0,14,0,0
1,0,1,89200,28,737,PA,8,56.81,454.48, ,1,2,0,115.74,0,3,454.48,0,0,1,1,56.86,2,11000,1,0,0,10,3,0
1,0,1,13600,18,719,NJ,0,196.61,0,  statement plastic replace,0,0,0,0,0,3,60,60,1,1,1,60,0,9000,1,4,0,12,1,0
1,0,1,149500,5,749,NY,21,35.72,750.12,billing address change request transfer,10,1,0,35.9,0,2,750.12,0,0,1,1,56,0,16000,1,4,0,5,3,0
1,0,2,199200,17,727,ME,106,4.92,521.52,statement customer call customer call,46,4,0,20.08,1,3,521.52,0,0,1,1,26.55,0,12000,0,3,0,10,0,0
1,0,1,16900,6,731,NY,2,0,0, ,1,0,0,0,0,3,60,60,1,1,1,60,0,12000,0,6,0,12,1,0
1,0,2,41000,13,683,MA,1,205.54,205.54, ,1,0,0,0,0,6,205.54,0,0,1,1,83.89,0,5000,1,4,0,5,0,0
1,0,2,90600,11,738,RI,12,138.63,1663.56,statement late payment card replace,9,2,0,280.42,0,3,1663.56,0,0,1,1,31.15,2,10000,0,3,0,11,0,0
1,0,0,67400,11,709,CT,55,661.71,36394.05,statement statement transfer overseas atm,23,8,3,5374.7,4,6,36394.05,0,0,1,1,43.06,6,18000,0,2,0,8,1,0
1,0,1,22500,5,745,NJ,3,50.24,150.72,plastic replace card replace change request statement,1,0,0,0,0,3,150.72,0,0,1,1,62.97,0,15000,1,0,0,7,2,0
1,1,0,84900,3,705,NY,0,793.29,0, ,0,0,0,0,0,2,60,60,1,3,1,60,0,21000,1,6,0,6,0,0
1,0,0,27400,12,717,PA,2,408.54,817.08,billing address customer call change request statement,1,0,0,0,0,3,817.08,0,0,1,1,54.36,0,14000,0,3,0,9,1,0
1,0,1,90100,30,747,MA,54,104.55,5645.7, ,21,8,1,854.38,4,3,8813.74,3168.04,1,2,1,3196.27,3,13000,1,3,0,11,1,0
1,0,0,17600,11,774,NY,4,48.97,195.88,  late payment late payment,2,0,0,0,0,5,385.07,189.19,1,1,1,287.59,0,10000,0,5,0,4,1,0
1,0,2,19700,5,674,MA,10,118.36,1183.6, ,7,1,0,118.17,0,4,60,0,0,1,1,71.92,1,17000,1,7,0,5,0,0
1,0,1,38800,6,800,PA,17,172.47,2931.99,card replace card replace password change,8,1,0,173.69,0,3,2931.99,0,0,1,1,61.94,0,16000,0,3,0,7,0,0
1,0,2,54900,114,706,NY,62,37.49,2324.38,password change plastic replace late payment,27,3,1,109.82,1,3,2324.38,0,0,1,1,15.9,1,7000,1,4,0,11,1,0
1,1,0,36400,14,717,ME,0,0.8,0, ,0,0,0,0,0,5,60,60,1,3,1,60,0,5000,1,1,0,6,0,0
1,0,2,55400,1,738,NJ,21,33.96,713.16, ,11,3,0,104.58,1,5,60,0,0,1,1,69.27,1,15000,1,6,0,5,1,0
1,0,2,28800,5,649,CT,0,80.84,0,statement plastic replace plastic replace,0,0,0,0,0,3,60,60,1,1,1,60,0,12000,1,3,1,10,4,0
1,0,0,63000,35,697,CT,19,3.63,68.97, ,11,2,0,7.2,1,3,68.97,0,0,1,1,35.46,0,7000,0,5,0,10,1,0
1,0,0,13700,11,648,NY,3,33.57,100.71, ,1,0,0,0,0,2,100.71,0,0,1,1,37.87,0,5000,1,5,0,5,1,0
1,0,3,30600,17,677,MA,18,29.66,533.88, ,10,2,1,63.84,0,4,533.88,0,0,1,1,34.82,0,13000,1,2,0,5,0,0
1,0,2,50200,38,783,NY,38,12.05,457.9, ,24,3,1,40.98,1,3,60,0,0,1,1,64.55,0,11000,1,5,0,8,0,0
1,0,1,49700,11,671,NY,1,176.02,176.02,billing address password change late payment statement,1,0,0,0,0,3,176.02,0,0,1,1,51.18,0,14000,1,1,0,7,0,0
1,0,0,83600,28,685,NY,6,26.86,161.16,late payment password change password change,3,1,0,27.43,0,5,161.16,0,0,1,1,73.53,0,15000,0,2,0,9,1,0
1,0,2,21900,28,745,MA,11,129.53,1424.83, ,1,0,0,0,0,2,2151.5,726.67,1,1,1,756.88,2,19000,0,6,0,12,1,0
1,0,0,52100,34,799,NY,7,387.9,2715.3,customer call statement password change statement,4,0,0,0,0,3,2715.3,0,0,1,1,60,0,9000,1,2,0,8,0,0
1,0,3,25600,8,673,MA,8,0,0, ,4,0,0,0,0,7,60,60,1,1,1,60,1,12000,1,2,0,2,0,0
1,0,1,14200,10,722,MA,0,33.6,0, ,0,0,0,0,0,10,2793.32,2793.32,1,1,1,2793.32,10,14000,0,3,0,6,2,0
1,0,1,59900,19,726,MA,10,47.76,477.6, ,5,1,0,46.77,1,3,477.6,0,0,1,1,32.7,0,23000,0,1,0,10,1,0
1,0,3,51800,43,662,PA,3,0,0,billing address billing address transfer,2,0,0,0,0,3,60,60,1,3,1,60,0,9000,1,2,1,10,0,0
1,0,0,88600,21,800,ME,3,215.54,646.62,card replace late payment statement statement,1,0,0,0,0,4,646.62,0,0,1,1,27.77,0,13000,0,3,0,4,1,0
1,1,1,65900,24,731,NJ,69,118.84,8199.96,late payment change request plastic replace moneyorder,41,7,3,789.04,3,3,10678.41,2478.45,1,1,1,2530.55,3,13000,0,5,0,9,1,0
1,0,3,54300,19,659,NY,20,25.91,518.2, ,8,1,0,26.08,0,5,518.2,0,0,1,1,27.49,0,3000,1,3,1,4,1,0
1,0,0,129300,6,668,ME,25,41.89,1047.25,password change customer call  ,14,1,0,40.88,1,4,1047.25,0,0,1,1,75.62,0,14000,0,2,0,8,0,0
1,0,3,39600,6,677,NJ,2,155.62,311.24, ,0,0,0,0,0,3,60,0,0,1,1,50.62,0,10000,0,2,0,6,2,0
1,0,1,27000,9,771,NY,12,381.45,4577.4,statement card replace late payment,4,1,0,384.54,1,2,4577.4,0,0,1,1,26.42,2,8000,0,4,0,15,0,0
1,0,2,5500,2,716,CT,3,254.83,764.49, ,2,0,0,0,0,3,4115.74,3351.25,1,1,1,3416.51,3,6000,1,1,0,6,1,0
1,0,2,16800,7,685,PA,0,0.75,0, ,0,0,0,0,0,5,60,60,1,1,1,60,1,14000,1,4,0,5,0,0
1,0,0,90900,11,692,PA,70,319.68,22377.6, ,32,13,3,4259.1,5,5,10993.21,0,0,1,1,54.58,5,17000,1,6,0,6,1,0
1,0,0,81400,7,751,NY,41,0,0,customer call password change plastic replace,21,4,0,0,1,3,60,60,1,4,1,60,0,17000,0,5,0,7,0,0
1,0,0,48600,2,663,PA,4,7.51,30.04,plastic replace card replace transfer,3,0,0,0,0,3,60,29.96,1,1,1,62.85,0,17000,0,4,0,5,1,0
1,0,1,22400,14,694,NJ,11,30.98,340.78,customer call billing address change request,7,1,0,31.15,0,6,340.78,0,0,1,1,50.68,0,13000,1,5,0,6,0,0
1,0,0,29000,49,693,PA,6,60.2,361.2,customer call change request password change statement,1,0,0,0,0,5,361.2,0,0,1,1,30.02,0,16000,1,2,0,4,1,0
1,0,2,64000,31,622,MA,61,97.28,5934.08, ,27,12,1,1123.04,2,2,10973.2,5039.12,1,2,1,5127.58,2,8000,1,2,0,7,0,0
1,0,1,32500,2,738,ME,15,81.86,1227.9, ,7,4,2,356.16,2,4,1052.18,0,0,1,1,40.29,4,8000,1,1,0,5,1,0
1,0,1,15400,17,679,ME,5,98.89,494.45,billing address customer call billing address statement,2,0,0,0,0,3,494.45,0,0,1,1,47.45,0,13000,0,2,0,6,2,0
1,0,2,25800,29,653,CT,3,28.18,84.54,password change   password change statement,2,0,0,0,0,3,60,0,0,1,1,55.54,0,11000,0,1,0,9,0,0
1,0,1,106100,1,767,MA,47,181.54,8532.38, ,27,7,2,1251.3,1,5,8532.38,0,0,1,1,125.62,5,10000,1,2,0,3,1,0
1,0,1,55600,1,650,NY,16,225.03,3600.48,password change billing address card replace cash,6,3,0,670.08,1,2,180.02,0,0,1,1,50.1,2,10000,1,4,0,4,1,0
1,0,1,8200,5,733,CT,9,361.16,3250.44, ,3,0,0,0,0,6,3250.44,0,0,1,1,60.91,0,9000,1,4,1,9,0,0
1,0,1,25100,7,636,ME,5,333.39,1666.95,card replace password change transfer,3,1,1,340,0,6,83.35,0,0,1,1,55.6,6,11000,0,3,0,9,2,0
1,0,2,64600,6,693,PA,46,116.25,5347.5,transfer plastic replace change request moneyorder payment,23,7,1,810.26,4,3,5347.5,0,0,1,1,46.95,3,15000,1,1,0,9,0,0
1,0,2,112900,2,734,ME,36,248.73,8954.28,transfer transfer   overseas atm,22,6,1,1479.45,0,3,447.71,0,0,1,1,45.99,3,14000,1,2,0,10,3,0
1,0,2,21800,52,700,ME,9,0,0,change request change request  ,7,3,0,0,1,3,60,60,1,2,1,60,0,12000,1,3,0,8,3,0
1,0,1,4100,15,720,NJ,1,29.23,29.23, ,1,0,0,0,0,2,60,30.77,1,2,1,80.99,0,10000,0,1,0,91,1,0
1,1,0,66900,14,650,PA,74,357.62,26463.88,"change request statement transfer lost cardrefund requested. supply additional details, call back",36,7,3,2621.44,2,4,1323.19,0,0,1,1,92.68,4,9000,1,3,0,5,1,0
1,0,3,30500,8,693,ME,27,272.65,7361.55,customer call   statement,15,2,0,546.08,2,5,368.08,0,0,1,1,43.2,5,6000,0,3,0,11,3,0
1,0,4,23600,1,751,NY,3,131.58,394.74, ,1,0,0,0,0,4,60,0,0,1,1,34.68,0,9000,1,5,0,3,1,0
1,0,2,25900,34,638,NY,10,13.93,139.3, ,5,3,0,40.47,1,3,139.3,0,0,1,1,44.83,0,11000,1,2,2,11,1,0
1,0,2,7700,12,689,MA,9,36.35,327.15,  late payment customer call,4,2,1,77.65,1,6,60,0,0,1,1,56.13,0,7000,1,5,0,5,0,0
1,0,3,7800,27,715,NY,12,208.07,2496.84,change request password change transfer statement,6,0,0,0,0,2,2496.84,0,0,1,1,50.66,0,6000,0,1,0,9,1,0
1,0,1,52000,50,772,MA,56,27.18,1522.08, ,28,5,2,133.38,3,5,1522.08,0,0,1,1,40.06,0,11000,1,7,0,6,0,0
1,0,0,42100,7,745,NY,30,0,0, ,13,1,0,0,0,2,60,60,1,1,1,60,0,6000,1,4,0,4,1,0
1,0,1,100300,6,783,PA,83,131.61,10923.63,card replace statement   bitcoin,41,8,2,1063.26,1,5,10923.63,0,0,1,1,38.96,5,7000,0,4,0,5,0,0
1,0,3,23700,32,724,PA,2,49.76,99.52,plastic replace billing address password change statement,0,0,0,0,0,2,99.52,0,0,1,1,25.39,0,10000,1,3,0,6,1,0
1,0,3,122000,8,695,MA,75,0,0, ,41,9,1,0,3,2,60,60,1,4,1,60,0,8000,1,3,0,3,0,0
1,0,2,52700,40,692,NY,29,42.64,1236.56, ,15,1,1,49,1,3,1236.56,0,0,1,1,39.8,0,8000,1,3,1,10,0,0
1,0,0,,15,775,CT,4,298.88,1195.52, ,4,1,0,300.16,0,7,60,0,0,1,1,71.89,6,8000,0,3,0,12,2,0
1,0,1,125800,21,738,ME,52,336.58,17502.16,  card replace   moneyorder,26,5,1,1680.32,1,3,17502.16,0,0,1,1,43.48,3,18000,0,2,0,7,3,0
1,0,1,20000,31,729,CT,10,12.01,120.1,late payment customer call card replace,6,1,0,11.56,0,2,60,0,0,1,1,36.8,0,8000,1,6,0,6,1,0
1,0,2,74800,16,735,NY,17,190.7,3241.9,late payment late payment  ,8,1,0,190.97,1,4,162.1,0,0,1,1,37.78,1,6000,1,4,0,7,0,0
1,0,2,54900,4,736,MA,18,139.44,2509.92, ,10,6,0,840.24,3,6,3791.44,1281.52,1,1,1,1361.47,6,12000,0,1,0,6,0,0
1,0,0,65800,13,773,NY,26,11.34,294.84, ,14,2,0,23.66,1,5,60,0,0,1,1,31.22,0,13000,1,5,0,6,1,0
1,0,1,7900,15,638,MA,2,9.31,18.62,card replace plastic replace card replace,2,0,0,0,0,2,60,41.38,1,1,1,103.14,0,15000,0,6,0,3,0,0
1,1,1,78400,29,722,MA,13,973.32,12653.16, ,6,2,1,1975.58,0,3,632.66,0,0,1,1,48.85,3,11000,0,0,0,11,1,0
1,0,0,33700,17,717,PA,1,377.24,377.24,statement password change transfer statement,0,0,0,0,0,4,377.24,0,0,1,1,110.77,0,10000,0,0,0,6,1,0
1,0,1,9900,1,674,PA,9,71.21,640.89, ,5,2,0,140.88,0,3,60,0,0,1,1,39.75,0,13000,1,3,0,9,0,0
1,0,4,,3,725,RI,39,0,0,  late payment password change,12,4,2,0,1,3,60,60,1,1,1,60,0,8000,0,1,0,7,1,0
1,0,0,53700,6,682,NY,9,15.95,143.55,card replace plastic replace  ,6,1,1,16,1,2,154.64,11.09,1,1,1,51.26,0,8000,1,2,0,5,0,0
1,0,2,13900,3,734,NY,11,150.93,1660.23,"late payment statement plastic replace lost cardrefund requested. supply additional details, call back",7,3,0,453.57,1,2,3213.02,1552.79,1,1,1,1580.96,2,10000,0,5,0,12,2,0
1,0,1,35300,26,691,NY,21,241.15,5064.15, ,11,2,0,484.3,1,4,5064.15,0,0,1,1,47.38,4,6000,0,3,0,10,0,0
1,0,1,60900,42,713,PA,107,0,0, ,58,5,2,0,0,3,60,60,1,1,1,60,0,5000,0,5,0,9,0,0
1,1,0,68700,5,693,NJ,2,43.5,87,late payment   change request overseas atm,2,0,0,0,0,2,2622.24,2535.24,1,1,1,2606.35,2,12000,1,4,1,11,1,0
1,0,3,15800,66,727,CT,5,37.59,187.95, ,1,1,1,41,0,2,187.95,0,0,1,1,27.27,0,21000,0,2,0,5,0,0
1,0,2,39100,10,713,NY,15,230.65,3459.75,customer call   billing address,10,1,0,233.06,0,3,3459.75,0,0,1,1,61.39,2,16000,0,2,0,4,1,0
1,0,1,24500,50,698,MA,1,132.87,132.87,password change billing address statement statement,1,0,0,0,0,5,132.87,0,0,1,1,25.71,0,8000,0,2,0,6,2,0
1,0,0,22200,35,719,ME,22,26.76,588.72,card replace billing address plastic replace,11,4,0,109.48,1,2,588.72,0,0,1,1,101.22,1,12000,0,3,0,5,3,0
1,0,1,26100,82,698,MA,37,0,0, ,19,6,0,0,0,2,60,60,1,1,1,60,0,17000,1,2,0,7,1,0
1,0,0,90500,3,737,CT,7,176.12,1232.84, ,3,0,0,0,0,3,1232.84,0,0,1,1,96.56,0,10000,1,3,0,11,0,0
1,0,2,35700,7,760,NH,1,186.99,186.99,customer call statement card replace statement,1,0,0,0,0,6,60,0,0,1,1,36.8,0,12000,1,3,0,10,2,0
1,0,0,52000,6,742,MA,12,94.02,1128.24,billing address change request statement atm denied,6,2,0,190.78,0,2,2253.49,1125.25,1,1,1,1156.67,2,16000,0,1,0,7,1,0
1,0,0,126100,70,683,NJ,18,197.34,3552.12,card replace   statement atm denied,8,3,0,595.41,2,2,3552.12,0,0,1,1,66.17,2,12000,0,1,0,9,0,0
1,0,1,36100,0,704,MA,8,94.03,752.24,change request plastic replace   statement,6,0,0,0,0,3,752.24,0,0,1,1,38.62,0,17000,1,3,0,9,0,0
1,0,1,65500,33,681,NJ,16,10.88,174.08,statement password change plastic replace,8,1,0,11.28,1,3,174.08,0,0,1,1,42.92,0,9000,1,2,0,11,0,0
1,0,2,84800,0,690,RI,27,376.29,10159.83,transfer card replace card replace atm denied,10,2,0,752.14,2,3,10159.83,0,0,1,1,83.6,3,10000,1,3,2,6,3,0
1,0,0,24500,21,692,MA,8,221.26,1770.08,statement password change change request,4,1,0,220.97,0,6,1239.87,0,0,1,1,39.06,3,8000,1,4,1,9,2,0
1,0,1,96000,4,646,ME,90,57.66,5189.4,billing address plastic replace transfer,48,9,1,520.68,5,3,5189.4,0,0,1,1,27.77,3,11000,1,4,0,5,2,0
1,0,1,72400,4,737,ME,17,92.85,1578.45,late payment password change change request,7,2,0,187.78,0,5,78.92,0,0,1,1,37.4,4,11000,1,3,1,9,0,0
1,0,0,23100,21,701,MA,16,207.46,3319.36,customer call late payment   atm limit,9,3,0,626.46,2,3,165.97,0,0,1,1,61.33,3,10000,0,6,0,6,0,0
1,0,1,125500,15,684,CT,31,230.66,7150.46,customer call change request statement atm denied,15,4,1,942.47,3,4,357.52,0,0,1,1,61.48,4,14000,1,4,0,5,1,0
1,0,0,41600,11,692,ME,7,249.22,1744.54,password change statement customer call,6,2,0,499.4,0,2,87.23,0,0,1,1,53.5,2,14000,1,5,0,4,0,0
1,0,3,47000,31,744,NJ,8,12.99,103.92, ,5,2,0,25.64,1,3,60,0,0,1,1,34.09,0,11000,1,5,0,4,2,0
1,0,0,98400,14,692,CT,18,66.17,1191.06, ,4,1,0,66.69,0,6,1191.06,0,0,1,1,13.51,0,12000,0,2,0,9,1,0
1,0,3,4800,4,695,ME,3,5.93,17.79,late payment billing address statement,3,0,0,0,0,3,60,42.21,1,2,1,91.55,0,15000,1,3,0,9,1,0
1,0,0,104400,12,760,CT,14,180.75,2530.5, ,7,1,0,179.91,1,3,2530.5,0,0,1,1,68.32,1,18000,1,1,0,7,1,0
1,0,1,62900,7,747,MA,39,65.05,2536.95, ,19,4,0,261.52,0,3,2536.95,0,0,1,1,81.8,2,10000,1,0,0,5,1,0
1,0,0,67500,20,761,CT,41,44.93,1842.13, ,25,5,0,217.9,1,4,1842.13,0,0,1,1,43.7,2,22000,1,3,0,4,0,0
1,1,2,172200,25,703,MA,49,856.25,41956.25, ,23,3,1,2553.6,3,4,41956.25,0,0,1,1,62.35,4,13000,1,5,0,7,1,0
1,0,1,51700,37,650,ME,15,557.07,8356.05, ,8,0,0,0,0,2,8356.05,0,0,1,1,38.99,0,11000,1,4,2,8,2,0
1,0,0,32900,10,726,NY,9,89.07,801.63, ,4,3,0,266.25,1,4,801.63,0,0,1,1,22.04,3,9000,1,4,0,9,2,0
1,0,3,22900,77,739,NJ,17,365.36,6211.12,change request card replace customer call,5,1,1,389,1,6,4942.57,0,0,1,1,36.64,6,6000,0,1,0,8,1,0
1,0,4,36400,54,689,ME,20,163.81,3276.2,billing address statement billing address,7,1,1,172,0,2,3276.2,0,0,1,1,36.4,0,11000,0,3,0,7,1,0
1,0,1,16800,2,761,MA,2,52.88,105.76, ,2,0,0,0,0,3,105.76,0,0,1,1,68.72,0,24000,0,7,0,12,2,0
1,0,1,32500,21,736,NY,30,45.45,1363.5,transfer customer call change request statement,12,0,0,0,0,3,68.18,0,0,1,1,49.95,0,13000,0,6,0,3,0,0
1,0,3,100900,23,725,MA,25,22.74,568.5,late payment plastic replace customer call,14,0,0,0,0,2,60,0,0,1,1,43.18,0,13000,0,1,0,8,1,0
1,0,0,111200,10,709,ME,36,24.64,887.04,statement customer call card replace,12,6,0,148.98,3,6,887.04,0,0,1,1,40.57,0,6000,0,2,0,7,0,0
1,0,0,5000,0,706,MA,0,0.91,0,billing address billing address password change,0,0,0,0,0,5,60,60,1,2,1,60,0,18000,0,3,0,9,0,0
1,0,2,26600,5,661,NY,16,108.84,1741.44,card replace billing address transfer,10,3,0,329.07,2,4,87.07,0,0,1,1,23.15,4,12000,1,8,0,8,1,0
1,0,1,40400,0,668,MA,43,11.75,505.25, ,19,5,0,58.9,2,6,60,0,0,1,1,30.37,0,10000,0,2,1,2,1,0
1,0,0,35400,7,752,MA,4,66.38,265.52,plastic replace plastic replace statement statement,2,0,0,0,0,2,60,0,0,1,1,73.8,0,12000,1,2,0,7,3,0
1,1,1,5900,20,757,MA,1,57.49,57.49, ,0,0,0,0,0,3,60,2.51,1,2,1,21.14,0,17000,1,3,0,10,2,0
1,0,3,41000,4,700,NY,10,0,0,card replace transfer plastic replace,3,0,0,0,0,2,60,60,1,1,1,60,0,15000,1,7,0,10,1,0
