loan_amnt,funded_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,mths_since_last_major_derog,policy_code,is_bad
3000,3000, 36 months,13.49%,101.8,C,C1,Sony Electronics,3 years,RENT,105000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1059529,  Borrower added on 12/06/11 > Personal Loan for Debt Consolidation<br>,debt_consolidation,Debt Consolidation Loan,904xx,CA,7.25,1.0,2/1/92,2.0,22.0,,8.0,0.0,15209,79.6,22.0,f,,1,0
35000,35000, 60 months,17.27%,874.93,D,D3,State Street,9 years,MORTGAGE,97500.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1023555,  Borrower added on 11/15/11 > thank you<br>I would like the full 35k - this is for home improvements and debt pay off <br>thank you <br><br> Borrower added on 11/15/11 > thnak you <br>,house,Our Home,032xx,NH,16.52,0.0,8/1/99,7.0,,,9.0,0.0,8357,72.0,28.0,f,,1,1
20000,20000, 60 months,10.99%,434.75,B,B3,US Navy ,10+ years,MORTGAGE,120000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=832446,,debt_consolidation,Rob,967xx,HI,23.37,0.0,12/1/98,0.0,,,7.0,0.0,15512,22.6,22.0,f,,1,0
6000,6000, 36 months,6.76%,184.62,A,A2,Boston Medical Center,4 years,MORTGAGE,120000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=505259,"  Borrower added on 04/21/10 > We're selling our condo, and just need a little help to meet all the closing costs in this down market.  Both of us are in medicine and at the end of our residency, which means we will finally be done with training and able to earn a doctor's salary, making us confident that we will be able to pay this loan off.  Employment for doctors is very stable, and we always set up automatic payments, making us reliable borrowers.<br/>",moving,Closing Costs,021xx,MA,8.22,0.0,2/1/98,0.0,,,10.0,0.0,1640,6.7,30.0,f,,1,0
5000,5000, 36 months,19.03%,183.36,E,E2,US Air Force,10+ years,RENT,102240.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1018442,,other,2011 Holiday,968xx,HI,22.61,0.0,3/1/94,0.0,71.0,,12.0,0.0,33464,98.7,21.0,f,,1,0
4500,4500, 36 months,5.42%,135.72,A,A1,Morgan Stanley,10+ years,MORTGAGE,100000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=681270,,credit_card,Mustang,103xx,NY,12.65,0.0,10/1/84,0.0,,,13.0,0.0,14780,31.6,30.0,f,,1,0
10000,10000, 36 months,10.59%,325.45,B,B2,BioPharm Systems,3 years,MORTGAGE,115000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=626254,,credit_card,Consolidate,949xx,CA,2.67,0.0,12/1/94,2.0,,103.0,9.0,1.0,2125,16.2,16.0,f,,1,0
24000,24000, 36 months,12.92%,807.74,D,D2,"Cain Brothers & Co., LLC",1 year,MORTGAGE,95000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=296360,"Help me take the last steps out of financial hardship, and into becoming a lender.  Forgive a long explanation, but I want to give a complete picture to those who consider loans individually.   The past:  I bought my home with a very low-down-payment loan. It's a two-family with good rental income ($1150) in a good location Љ—– walking distance to midtown-direct train to NY.  The loan terms were not favorable looking out a few years, but I expected to be able to refinance my way out before it got bad. I was working as an IT manager and my credit record was steadily improving. Unfortunately, my company's parent company sold us, and I was laid off in the process.   I took a chance and tried to go into private consulting with a partner. Without going into detail, the partnership didn't work - we hardly made money. We broke up, and I was left with his share of six months' expenses, which I had covered.  I also had to deal with the eviction of a bad tenant and the associated financial pain.  Meanwhile, my $300k 1st mortgage rate climbed to 8%, nearly as high as my equity loan ($33k at 9%). I focused on keeping the mortgage payments current, which meant I made some hard (bad?) decisions to get by, including running up credit card debt, delaying payments, and becoming late on my property taxes (which were not escrowed.)  Of course, I also went back to work in the corporate world as an IT Manager.   Now, the present.  I have been 1.5 years working as an IT Manager in Manhattan Љ—– I'm in a stable position with a good firm and salary. I got current and then paid down tens of thousands in debt, starting with the highest rate, intending to improve my credit score while establishing a current salary history so I could refinance.  I just recently entered an arrangement with my 1st mortgage holder, who adjusted the rate to 5.5% fixed for 5 years (variable after) and covered the back taxes. They also paid my taxes forward 12 months, resulting in a $29k escrow deficit.  Then I set about getting an equity loan for $62k to cover the existing $33k loan and the $29k escrow deficit. It is not a good time for equity loans!  Banks have raised equity requirements, and have raised FICO requirements for high LTV loans. Though my score has risen to the 700 range, they want 740 for very high LTV. At the same time, my appraisal has come back lower than expected. I'm not worried about the current value Љ—– I plan to stay here for many years. But it does mean that it's simply impossible to refinance the equity loan now.  This leaves me with three alternatives.  1. Payment program with my 1st mortgage holder where the $29k deficit is paid back over 12 monthly payments. I can do this, but it would be a financial stretch, and I would expect to end the 12 months with \more credit card debt.  2. Refinance the entire home. In the current market, this means high fees and many points just to get a rate of 7%. While this lowers my monthly payments, the terms are so bad that I'd rather deal with the first option.  3. Get a personal loan to help spread the $29k out over more than 12 months, bringing me here.  This $24k loan will be used to pay off the bulk of the $29k escrow deficit - the deficit to be spread out over the next 12 months as an addition to my normal escrow payments.  I expect to be able to pay off my remaining credit card while paying off the escrow deficit. After that, my plan is to:  1. Pay down my Lending Club loan aggressively.  2. Max out my FSA and 401k contributions.  3. Become a lender with Lending Club, bringing me full cycle from borrower to lender.  Thanks for your consideration!",other,Finance an escrow deficit.,070xx,NJ,7.06,1.0,10/1/90,2.0,16.0,114.0,10.0,1.0,9201,49.7,18.0,f,,1,0
5000,5000, 36 months,14.61%,172.38,D,D1,California National Guard,5 years,MORTGAGE,95000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=433904,I am a full time soldier for the California National Guard. I have served 10 years in the Army and plan on serving many more. I returned this month from my second tour in Iraq and would like to consolidate my debt. I am a home owner along with my wife and two children. I would like to pay off my two cars and my two credit cards. ,debt_consolidation,aller loan,958xx,CA,0.25,1.0,7/1/00,0.0,19.0,,4.0,0.0,521,57.9,11.0,f,,1,1
15000,15000, 36 months,13.04%,505.7,C,C5,"Paul, Hastings, Janofsky & Walker LLP",< 1 year,RENT,160000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=359905,"My dad doesn't have health insurance and needs to pay for cataract surgery next month. He has no savings and so I'm going to pay for his surgery.   Also, I recently learned that I need at least 2-3 root canals (ouch), in addition to several fillings.  I'll be using any leftover to pay down a credit card at 19%.  Last year, to help my sister out, I transferred all of her credit debt onto my credit cards (via 0% BT offers). This is why my credit score isn't better. I have been very focused and committed to paying down my debt obligations; I live simply; and my job is secure.  Thanks everyone!",medical,Surgery for my Dad & Dental for Me,900xx,CA,12.61,0.0,1/1/99,0.0,,,22.0,0.0,30055,72.1,41.0,f,,1,0
7500,7500, 36 months,5.79%,227.46,A,A2,Dept of Army,10+ years,MORTGAGE,99300.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=631419,  Borrower added on 12/12/10 > Installing a basement bathroom onto existing roughin<br/> Borrower added on 12/12/10 > Installing basement bathroom to exiting roughin<br/>,home_improvement,Bathroom,221xx,VA,8.92,0.0,2/1/93,3.0,,,17.0,0.0,895,1.0,42.0,f,,1,0
35000,35000, 60 months,13.49%,805.17,C,C2,Mercer,10+ years,RENT,120000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=840966,,debt_consolidation,Consolidation Loan,100xx,NY,6.32,0.0,11/1/85,1.0,,,15.0,0.0,2446,4.7,25.0,f,,1,0
20000,20000, 60 months,10.74%,432.26,B,B4,Medical Data Express,2 years,MORTGAGE,108000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=721530,,other,Personal Loan,234xx,VA,6.76,0.0,7/1/87,0.0,,,5.0,0.0,50111,73.3,13.0,f,,1,0
7000,7000, 36 months,9.88%,225.48,B,B1,Macy's,8 years,MORTGAGE,100000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=489461,"  Borrower added on 03/01/10 > Can you try and get me a better rate than 9.88%, please.<br/>Thanks,<br/>null Borrower added on 03/02/10 > It is for my kitchen remodeling.<br/>",credit_card,VALERY,077xx,NJ,7.08,1.0,11/1/97,0.0,13.0,95.0,16.0,1.0,4131,12.8,45.0,f,,1,0
25000,25000, 36 months,13.99%,854.32,C,C3,Florida Medical Clinic,2 years,MORTGAGE,200000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=855138,,small_business,My biz loan,337xx,FL,10.06,0.0,1/1/05,1.0,,,16.0,0.0,17700,30.8,28.0,f,,1,0
15000,15000, 36 months,6.03%,456.54,A,A1,,9 years,MORTGAGE,400000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1022845,,debt_consolidation,Debt Consolidation Loan,601xx,IL,2.84,0.0,1/1/89,2.0,,,7.0,0.0,24240,41.1,28.0,f,,1,0
4150,4150, 36 months,10.65%,135.18,B,B2,Cloudmark,4 years,RENT,100000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1063228,,debt_consolidation,Consolidation Loan December 2011,940xx,CA,1.99,0.0,2/1/98,0.0,30.0,,7.0,0.0,4255,25.0,8.0,f,,1,0
35000,35000, 60 months,15.99%,850.95,D,D2,Syncsort,8 years,MORTGAGE,129500.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=790088,"  Borrower added on 06/17/11 > This loan, in addition to my personal savings, will help me add a bedroom and central air to my home. These improvements should add resale value to my home - not in today's housing market, but once it improves.<br/>",home_improvement,35k,075xx,NJ,15.55,0.0,8/1/03,0.0,,,18.0,0.0,4218,4.1,23.0,f,,1,0
12000,12000, 36 months,6.92%,370.09,A,A3,C-P,10+ years,MORTGAGE,145000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=667298,,debt_consolidation,Debt Consolidation,300xx,GA,3.53,0.0,3/1/91,1.0,37.0,,13.0,0.0,14538,14.0,34.0,f,,1,0
13000,13000, 36 months,7.88%,406.66,A,A5,Ryder Integrated Logistics,10+ years,MORTGAGE,100000.0,not verified,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=591073,,credit_card,NFL Card Payoff,145xx,NY,16.7,0.0,10/1/92,0.0,,,16.0,0.0,45101,49.4,43.0,f,,1,0
25000,25000, 36 months,15.31%,870.39,D,D3,Amazon.com,3 years,MORTGAGE,204000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=478580,"  Borrower added on 01/21/10 > I put a good amount of a bathroom remodel project on my credit cards (hence the high utilization rate).  I'm going to use this loan to consolidate that in to a single account.<br/><br/>In my life I've been delinquent on one loan and that was in college, since then I've paid every loan on time and in full.<br/><br/>I have a stable job as a software manager at a large internet company in Seattle.  My monthly budget has about $1500 in discretionary money in it after all bills and food and entertainment that will go towards paying off this loan.<br/><br/>I recently finished paying off a car loan that's was just about as much of a monthly expense so I don't expect that this would have an large impact on my overall finances.<br/><br/>Thanks for reading the listing and please ask questions.<br/>",home_improvement,Bathroom,981xx,WA,7.21,0.0,2/1/96,0.0,,,9.0,0.0,28406,45.0,20.0,f,,1,0
15000,15000, 60 months,12.68%,338.85,C,C1,Research To Practice,7 years,RENT,100500.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=717108,"  Borrower added on 04/01/11 > Hello Lending Club. I am a Director at a cancer research company in Florida. I would like this loan to put all my debt into one loan and one monthly payment.  If this loan is funded it will be the only bill I have to pay each month besides utilities, rent, and food  (my 2006 Scion XB is paid off and has another 2 years on its extended warranty.. <br/><br/>My Net Income/Take Home is $4880.00<br/>                                  Rent  $1750.00<br/>                                  Electric $200.00<br/>                        Cable/Internet/Phone $180.00<br/>                        Car Insurance $110.00<br/>                        Food/Clothing $900.00<br/>                        Gas $200.00<br/>                        Credit card  and loan payments $700.00 (This will be eliminated by the loan.)<br/><br/>The debt I incurred was due to a large amount of dental work I had to have done and helping my father financially through his bought of cancer. He helped me through college and cosigned for my first loan so I felt obligated to help him out and to see he had the best care. If you have any questions please feel free to post them. Thank you for your time and consideration.<br/>",debt_consolidation,Consolidating All Debt Into One Loan,331xx,FL,9.29,0.0,1/1/94,0.0,,,6.0,0.0,13537,64.8,10.0,f,,1,0
15000,15000, 36 months,8.94%,476.58,A,A5,North Salem Central School District,10+ years,OWN,102000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=445702,buying a car for my son,car,personal,105xx,NY,6.21,0.0,6/1/98,2.0,,,7.0,0.0,4054,6.0,19.0,f,,1,0
28000,28000, 36 months,7.90%,876.13,A,A4,Memorial Sloan-Kettering Cancer Center,3 years,RENT,96000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1000480,"  Borrower added on 10/23/11 > I would like to consolidate the debt from various credit cards into one account so it is easier to manage. This is only a 36 month loan and I will most likely be able to pay it off earlier. Fully employed at an executive level job, with excellent credit. Please let me know if you have any questions.<br/>",debt_consolidation,Debt Consolidation into one Loan,100xx,NY,3.8,0.0,5/1/00,1.0,,,11.0,0.0,17801,16.5,28.0,f,,1,0
25000,16900, 60 months,20.99%,457.11,F,F3,ACE USA,6 years,MORTGAGE,274992.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=752483,"  Borrower added on 05/12/11 > I would like to advise that the purpose of my loan is for debt consolidation.  While the interest rate is higher for the loan that I am requesting, I believe that it would be more convenient to make one monthly payment as opposed to paying different creditors.<br/>",debt_consolidation,Debt Consolidation Loan,070xx,NJ,8.33,0.0,12/1/92,1.0,59.0,,26.0,0.0,5602,21.3,56.0,f,,1,0
3000,3000, 36 months,10.99%,98.21,B,B3,"Beckman Coulter, Inc.",10+ years,MORTGAGE,99000.0,VERIFIED - income source,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=751268,,home_improvement,Home Improvement Loan,926xx,CA,8.95,0.0,4/1/85,0.0,,,7.0,0.0,21033,95.6,21.0,f,,1,0
25000,25000, 36 months,13.67%,850.44,D,D2,"ThinkBold Corporate Communications, LLC",8 years,MORTGAGE,110000.0,VERIFIED - income,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=360750,"PR & Marketing Communications company is seeking a business loan to extend current business model. The company has been in business since 1999 and our revenue in 2007 was about $420,000. We have a healthy high-tech client base and long term agreements. Accounts receivable show that 2008 will be a good year despite the current market situation. Company / owner has never been late on any payments and has good credit ratings.",small_business,Business Loan to help grow business,950xx,CA,23.05,0.0,11/1/97,1.0,,,11.0,0.0,238903,80.5,23.0,f,,1,0
