Date,Revenue,Southwest,Central,Northeast,Northwest,South,Southeast,Energy,Industrials,Consumer,Agricultural,Durable,Lagged
5/3/12,2550.978,2428.79,5644.71,2955.05,5405.29,959.08,6496.35,4875.55,8012.34,3057.01,3769.95,2622.65,74.38
5/4/12,2538.576,1674.43,3436.58,2709.2,8200.27,944.22,7916.55,6208.03,8677.9,3154.57,3879.08,3895.93,66.22
5/5/12,2906.052,1964.39,4619.78,3202.21,6229.68,1031.12,7245.09,4433.49,6348.91,2695.04,2989.85,4168.13,67.26
5/6/12,2321.634,2144.23,3605.64,3187.49,4931.28,873.34,7391.92,5950.14,8635.89,2702.87,3593.4,3911.25,69.71
5/7/12,2806.356,1972.42,4381.74,2143.04,5954.87,1100.19,7695.07,5964.41,6812.38,2420.84,3743.24,3563.29,73.76
5/8/12,2743.392,2037.45,4533.19,3158.16,4716.57,774.24,7261.72,5946.24,4982.38,2962.63,4483.54,3525.12,71.76
5/9/12,2833.338,1958.74,2779.66,3300.71,5991.86,879,7331.69,5916.79,6412.03,3192.99,2168.85,3859.34,68.7
5/10/12,3530.928,1682.45,5258.48,3106.21,6894.6,1036.71,6368.72,4886.31,6222.41,2053.86,3790.62,2334.89,80.01
5/11/12,1956.984,2093.14,3270.5,2869.14,6881.81,823.56,8075.84,5672.82,8254.5,2719.71,3703.49,3951.47,62.82
5/12/12,3011.304,1477.61,3263.42,2547.23,7350.48,1070.99,6161.74,4986.64,6605.38,2632.13,2912.22,3464.91,74.45
5/13/12,3096.186,2093,4642.15,2740.73,5813.66,769.09,9458.96,5183.64,6339.77,2712.92,4065.87,2538.2,69.74
5/14/12,3016.332,2425.16,4010.04,3635.62,4289.47,811.54,7866.67,5097.14,9684.62,1800.3,3606.73,4049.46,68.51
5/15/12,2148.744,2252.35,4839.33,3221.15,6975.48,852.89,6656.2,5412.5,6005.93,2829.23,3472.41,3521.95,63.34
5/16/12,2863.764,1777.01,4411.28,3189.46,6722.6,797.62,8013.7,6663.44,7334.16,2935.76,3950.89,2236.21,73.73
5/17/12,2987.262,1511.58,3801.83,3118.52,7570.53,1156.41,8243.57,5568.3,8146.62,2425.41,3497.19,4609.1,76.48
5/18/12,3270.552,1815.69,4959.04,3137.16,7817.88,708.93,9287.32,5265.69,7485.76,2708.49,3689.92,2757.89,70.44
5/19/12,3256.842,2007.59,3955.63,2975.88,6100.15,973.89,7586.09,6447.16,8965.39,2528.78,2928.39,3457.79,70.18
5/20/12,2531.724,2156.97,3738.73,2944.87,7778.41,935.27,7244.58,2563.47,5406.68,2531.78,4044.12,3972.92,66.27
5/21/12,2452.422,2084.33,3287.19,3372.6,5046.82,872.24,8845.21,6429.3,7378.73,2813.1,3300.73,3077.5,72.1
5/22/12,4166.484,1989.98,4159.82,3319.46,5542.19,920.43,6893.09,6232.38,6955.32,2868.75,3957.22,4703.18,77.88
5/23/12,3955.416,2308.55,4210.44,3958.82,7267.64,1049.45,8443.36,4109.89,5824.11,3147.86,4099.71,2848.84,79.92
5/24/12,3987.444,2300.01,2604.69,1953.53,6166.3,964.71,6872.7,6487.51,8607.3,2908.05,4516.41,3862.39,82.35
5/25/12,4766.514,2310.25,4433.22,3211.06,6093.19,854.62,6444.92,4792.51,6012.27,2730.82,3858.3,4370.89,84.01
5/26/12,3526.464,1970.83,4290.82,3492.74,5784.44,413.24,10614.44,6087.73,8117.07,2669.85,3201.47,2981.18,71.35
5/27/12,4199.556,1940.29,4455.02,2863,6320.4,989.84,7195.15,6654.12,8242.18,2401.57,3557.04,4763.2,79.53
5/28/12,5667.546,2450.15,4310.7,2942.88,5785.2,772.81,8426.84,6632.91,6227.58,2939.1,3700.88,2271.55,83.08
5/29/12,2774.208,1548.68,3040.18,2749.62,6738.26,837.29,7070.88,7347.14,7811.8,2803.81,3499.02,3334.42,71.12
5/30/12,3668.616,2248.55,4472.85,2858.99,5603.5,938.41,6983.05,4868.23,6957.56,1918.62,3070.89,3750.3,73.67
5/31/12,3638.43,1817.17,4137.38,3754.44,4976.9,881.08,7190.04,7193.33,8288.27,2690.99,4082.55,3024.35,78.9
6/1/12,2710.572,1845.09,3489.21,2431.54,5097.76,1140.22,5294.77,6894.3,6587.51,2209.59,3103.85,4037.96,68.02
6/2/12,2421.402,2589.97,4767.76,3298.51,7009.12,835.83,8401.91,4995.86,6291.51,2997.28,3352.24,3180.6,64.19
6/3/12,2318.328,1476.58,4229.77,2750.28,6246.05,717.49,7139.02,7370.38,8427.16,2832.87,3106.51,2756.85,71.72
6/4/12,3052.362,1668.51,5363.29,2831.04,6546.39,841.55,6973.28,4957.41,8195.12,1524.81,4400.71,3988.05,77.38
6/5/12,2523.252,2072.27,2839.33,3166.33,4835.48,739.23,9594,6043.81,7856.4,3030.11,3561.09,4115.17,67.41
6/6/12,2706.684,1539.75,3241.44,3508.97,5993.58,950.46,7264.2,4732.31,7473.4,2879.21,3513.32,4588.97,70.84
6/7/12,2961.282,2615.89,4879.4,2993.91,6809.48,927.94,8876.17,4294.62,5642.72,1657.37,4199.41,2661.72,74.48
6/8/12,3160.938,1790.08,4957.09,3625.25,5508.05,746.77,7679.94,7604.95,9516.6,3340.79,2479.62,3484.81,75.38
6/9/12,2618.622,2082.22,4962.17,2939.74,5758.46,1010.99,6860.83,6247.29,6823.89,2201.03,3833.1,3698.91,67.62
6/10/12,2366.31,2131.68,3612.48,3719.67,4163.53,828.59,8544.97,5287.79,6346.19,3027.53,3905.7,3029.19,65.61
6/11/12,3347.196,1862.51,3412.64,2611.42,5427.45,960.45,6632.31,6077.3,7337.98,1975.44,3448.8,3761.31,69.77
6/12/12,2538.972,2179.89,3961.78,3217.87,6609.17,716.77,8328.81,4574.01,7048.51,2353.18,3331.58,3178.68,67.6
6/13/12,2260.398,1825.09,3138.4,3695.74,6206.73,903.71,5655.8,6302.02,8059.1,3343.71,3172.46,3631.95,70.01
6/14/12,2770.878,2233.04,4580.86,2663.42,6774.62,821.76,7107.59,5448.32,7994.85,2585.05,3486.97,3628.09,66.54
6/15/12,2204.52,2276.6,4143.67,3455.77,5307.8,715.89,7514.26,6525.47,8688.96,2875.19,3885.31,4120.95,72.01
6/16/12,3191.622,2133.57,4035.09,2455.04,4644.37,812.91,7038.76,5940.56,7303.82,2719.65,3539.69,4525.48,69.37
6/17/12,2669.508,2402.43,3470.14,3264.59,6044.39,753.05,5948.07,5739.18,5915.14,2115.57,3242.32,2759.93,68.15
6/18/12,2131.416,2000.13,3729.56,3199.47,5783.54,897.98,8198.98,7633.13,8338.25,2515.05,2978.76,4043.07,65.2
6/19/12,2714.892,2053.96,4489.95,3187.99,6039.25,929.02,7734.78,4338.41,5753.12,2771.21,3805.72,3971.07,67.58
6/20/12,2759.694,1999.34,4165.92,3727.65,5695.9,973.87,8881.51,6701.7,6805.97,2802.02,3683.11,2897.21,68.93
6/21/12,2667.216,1672.07,4107.37,2280.73,6240.02,1038.55,4926.89,5858.79,8089.02,2953.88,3295.43,4084.52,66.41
6/22/12,3017.094,2292.67,3001.85,2923.06,5776.31,782.78,6148.93,4207.58,7630.08,2521.41,4954.25,3350.62,74.58
6/23/12,3161.304,1728.74,4288.57,3160.63,6123.93,735.48,6534.56,5798.6,8967.31,2481.6,2979.58,4289.86,70.87
6/24/12,2308.272,2128.88,4968.03,1989.59,5877.42,739.85,6318.53,4670.17,7225.57,2066.67,3829.14,3581.66,64.88
6/25/12,2983.572,2176.28,3381.85,3860.9,5514.91,671.63,9994.88,7141.38,7344.5,2754.49,4367.57,3399.35,72.54
6/26/12,2998.428,1860.39,3940.02,3365.44,6843.74,835.22,7359.48,6039.41,7901.24,2692.07,2593.22,3606.5,67.49
6/27/12,3251.88,2462.92,3462.84,3554.48,6559.2,687.62,5750.71,4495.06,7008.9,2149.07,3686.38,3849.71,75.95
6/28/12,3549.93,1866.37,3514.35,2546.61,7124.65,716.66,7705.22,6797.98,7730.22,3618.69,3677.16,4396.33,75.86
6/29/12,3745.212,2369.09,4802.1,2823.31,5933.98,976.66,6154.04,6901.49,8055.1,2520.96,4398.38,4130.06,80.51
6/30/12,3333.39,1983.07,3239.63,3109.43,5719.61,743.24,8934.14,5451.42,7041.48,2929.65,3656.98,3743.6,79.01
7/1/12,3702.018,2111.29,4911.92,2674.33,6201.9,991.28,7790.53,7220.96,9829.08,2441.93,2571.09,5299.43,81.07
7/2/12,4334.832,2044.9,3987.94,3748.34,5451.72,837.67,5763.36,6119.46,8300.88,2119.71,3998.95,4147.92,83.88
7/3/12,2373.708,1934.89,3759.61,2814.65,6401.98,980.75,7751.74,6347.25,7822.13,2938.9,2761.13,4265.08,65.96
7/4/12,4677.312,1598.55,5355.77,2053.46,6282.9,1153.3,6513.97,4691.66,6290.22,2649.53,3253.4,4057.69,85.89
7/5/12,4210.326,1843.98,3572.17,3173.47,5854.76,925.36,8328.69,4804.02,8219.71,2817.89,3488.52,3985.89,73.29
7/6/12,4377.948,1688.91,3594.56,3293.9,7087.77,1052.44,7866.97,6914.44,8321.95,3057.12,3745.38,4251.52,77.77
7/7/12,3430.818,1842.09,2957.22,3374.46,6962.3,769.72,5497.07,5598.86,6709.9,2994.47,3969.79,3290.75,77.64
7/8/12,2724.516,2120.49,4600.58,3187.4,6010.44,921.14,6891.97,6551.73,7495.32,2550.58,2945.32,3952.64,74.29
7/9/12,3770.82,1730.15,4568.7,2591.32,7350.63,725.22,5498.17,5525.44,7704.06,2016.81,3341.18,3531.58,80.87
7/10/12,3145.662,2070.77,3651.62,3871.77,5077.09,886.35,6802.48,5839.57,8160.2,2910.44,4022.54,3032.79,75.39
7/11/12,3126.78,1613,4553.82,2659.19,6792.73,1039.45,5230.84,6349.14,8994.11,2971.41,3707.65,3029.44,70.56
7/12/12,3061.662,2703.46,4606.92,2191.24,5471.46,744.7,7632.24,4528.68,7000.49,2680.05,4183.25,4284.85,69.63
7/13/12,1988.154,1709.03,3855.16,3374.18,5861.37,677.21,8255.47,7019.17,9560.26,2796.4,3065.17,3811.14,64.14
7/14/12,2968.998,2267.56,4877.97,2346.29,7338.4,854.78,7308.09,6106.93,9679.17,2458.19,3790.05,3813.64,74.2
7/15/12,2176.83,2043.97,3394.48,2781.67,4896.4,889.61,8239.88,6923.25,8319.53,2304.77,3286,3322.29,66.17
7/16/12,3105.756,1341.93,4705.11,2478.12,6233.82,972.04,6658.56,2376.43,8718.14,2439.55,3477.28,4111.78,76.52
7/17/12,2797.368,2341.17,4856.39,2193.66,4836.79,756.98,7638.72,5513.71,5538.64,2449.53,3665.94,2786.12,67.28
7/18/12,2114.838,1390.57,3354.34,2675.7,6468.86,876.34,6979.46,7281.15,9204.69,3434.42,3031.66,3997.39,67.59
7/19/12,2848.416,1695.64,5127.93,2094.87,5332.21,775.13,6460.97,6019.61,7824.13,3132.1,4116.09,3498.54,74.63
7/20/12,2516.214,2194.18,3292.47,3238.47,4272.42,694.32,9152.61,6566.65,7290.57,2705.58,3658.96,3285.01,64.9
7/21/12,2867.418,1962.17,4748.97,2775.08,6219.6,941.57,8167.34,6337.3,7323.5,2651.4,3076.2,4997.33,70.28
7/22/12,2808.414,2599.42,3967.39,2037.51,6402.69,741.36,7028.03,5624.54,5089.39,2629.91,4091.96,3322.11,73.29
7/23/12,2528.634,1959.18,3837.46,3085.95,6912.45,835.39,6595.43,7724.83,7670.18,3419.38,2680.28,3909.39,65.49
7/24/12,3107.412,2262.12,4022.25,2483.96,7870.72,892.15,7537.44,4199.3,7604.86,2613.76,4048.36,2988.38,70.32
7/25/12,3168.186,1921.11,2961.14,2425.35,3862.17,666.55,7130.45,6752.9,6780.81,2746.61,3670.55,3739.98,70.13
7/26/12,2154.102,1535.8,3685.06,3329.73,6766.81,945.07,6410.98,5558.52,9543.97,2069.14,3663.63,3594.26,66.31
7/27/12,3406.482,2246.85,4243.68,2580.39,5636.22,853.69,8175.88,5701.27,6929.05,2440.82,4401.31,3183.36,70.12
7/28/12,2795.856,2180.2,3214.01,3623.46,5154.31,1023.47,6747.83,8142.66,8134.06,3013.99,4095.05,4267.72,72.88
7/29/12,2914.164,2031.5,4769.16,2386.26,7754.6,673.02,7263.74,6462.32,8212.86,2681.16,3782.66,4014.48,70.63
7/30/12,3046.182,1518.78,4198.97,4029.48,5328.23,617.45,6417.7,7789.6,7097.81,2637.66,3963.27,2973.54,72.17
7/31/12,2194.866,2221.2,3685.12,2758.73,6909.64,1175.06,6593.91,6134.33,6886.16,2902.2,2934.4,3853.81,67.55
8/1/12,5038.31,2647.94,5041.82,3150.35,6359.81,1012.65,6338.22,6010.32,5861.78,2603.7,3296.24,3164.6,74.39
8/2/12,3849.41,1591.74,3747.23,3507.25,4438.74,687.24,9193.41,6663.25,10240.14,2818.28,3176.18,4129.11,70.89
8/3/12,4167.34,2096.39,4666.28,2760.93,6641.83,1108.21,7355.89,6689.22,5938.76,2582.63,3396.26,3634.16,68.51
8/4/12,5108.4,2046.41,3355.07,3042.59,4840.54,796.36,8793.8,6910.77,6374.24,2765.2,3294.02,3420.13,75.92
8/5/12,3846.13,1641.94,3876.07,2455.69,5435.78,757.78,7339.57,5461.51,6992.62,2920.27,2717.88,4135.22,69.31
8/6/12,5203.22,1666.02,4127.55,3321.57,5762.82,910.68,9060.66,4070.39,7745.16,2762.92,3234.21,3165.96,73.68
8/7/12,3917.78,1710.93,3731.47,2740.29,4154.81,959.45,7928.31,6604.77,7852.75,2554.63,3032.24,3577.53,70.6
8/8/12,4703.63,1798.99,4630.55,2981.58,5051.32,1036.69,6534.61,4298.01,5151.77,2848.48,2781.58,4556.27,68.62
8/9/12,5331.72,2038.7,5246.13,3600.4,5130.8,664.66,8607.89,6478.62,5939.75,2955.46,3811.85,3396.36,73.95
8/10/12,4542.1,1877.6,4025.8,3156.26,5629.5,903.9,9007.48,7199.07,7246.89,3143.51,3528.88,3556.6,69.04
8/11/12,5752.65,2146.88,4582.5,3154.2,6352.41,907.31,6207.24,6140.04,7018.6,3354.91,3393.95,2924.96,78.46
8/12/12,4363.14,1798.44,3925.45,3064.42,5779.91,819.89,8917.89,5514.2,7021.9,2622.16,3502.95,3573.54,67.2
8/13/12,4276.75,2213.75,4020.44,3139.16,6819.62,874.14,7711.68,3472.41,6343.88,2955.04,3251.5,3556.6,74.31
8/14/12,4562.63,2024.91,3067.87,3260.57,5780.17,858.42,8258.06,7787.06,7820.84,2601.9,4541.73,2229.72,67.99
8/15/12,3333.9,1790.48,4750.21,2684.2,5881.51,1008.13,5020.74,5047.19,9743.91,2723.54,3118.59,3517.9,64.57
8/16/12,5328.17,2184.24,4645.52,3376.45,7480.43,865.28,8106.07,4866.24,4880.9,3020.57,3979.29,2566.78,78.14
8/17/12,3806.43,2083.19,3641.38,3148.82,5142.76,883.02,8795.28,7433,9242.22,3191.26,3335.33,3491.24,69.41
8/18/12,5438,2006.75,4740.41,3021.37,7408.07,1057.41,7264.75,6225.74,7001.97,2552.21,3230.36,4267.16,76.98
8/19/12,4550.47,2024.79,4240.29,3223.25,5434.62,733.74,7512.39,6163.94,6062.32,2971.07,3213.46,2456.4,74.12
8/20/12,3230.57,2031.54,3738.84,2524.26,5293.28,1177.63,7475.12,5234.31,7645.94,3010.11,3318.39,4071.58,67.17
8/21/12,5882.04,2276.61,5317.43,3411.37,6131.28,983.96,6578.23,3245.51,5637.35,2989.54,3999.87,3481.81,74.22
8/22/12,4342.82,1895.11,2807.35,2639.08,4602.48,833.93,8347.01,6769.78,7066.92,2824.61,3001.06,3380.67,68.09
8/23/12,3623.61,2147.91,4402.09,3905,7174.55,953.48,5846.25,5317.03,7485.54,2367.36,2991.07,3835.12,62.51
8/24/12,4777.67,2252.37,3525.57,3744.49,5225.53,704.08,9127.97,5137.41,5487.55,2804.25,4348.02,4149.37,73.37
8/25/12,4927.03,2203.26,3897.61,2504.42,5919.41,784.76,7092.3,6358.9,7564.55,2513.15,2988.98,4388.57,76.88
8/26/12,5634.39,2214.48,4644.65,3606.47,6405.97,922.81,6950.73,5079.19,7224.71,2599.43,3917.71,3138.54,74.75
8/27/12,3791.77,1462.94,3881.72,2796.6,4935.35,777.76,7784.86,7368.47,7700.81,3174.41,3810.19,3075.62,68.86
8/28/12,5094.96,1730.19,4141.09,2186.6,6762.96,829.27,7227.35,5275.45,8294.09,2770.82,3158.09,4177.86,70.43
8/29/12,4941.28,1743.96,3356.36,3655.06,4881.06,748.64,9540.04,4743.53,5522.63,3167.98,4232.96,2816.48,67.54
8/30/12,5645.29,1969.27,3859.13,2511.76,4814.46,856,5480.76,6381.95,8626.15,2116.92,3766.41,3826.63,73.08
8/31/12,6939.93,1513.71,4069.46,2544.79,7847.6,1080.78,6659.31,5227.01,7010.34,2496.66,3319.47,2104.13,74.48
9/1/12,7394.4,1416.95,4900.52,2890.56,4203.97,936.17,9686.82,6293.28,7102.4,3324.81,3577.4,3801.34,80.52
9/2/12,8321.84,1919.63,4476.34,2509.04,7044.92,1123.02,4860.73,4954.82,7630.72,1986.09,3182.9,4025.38,77.16
9/3/12,9568.46,2103.62,2893.94,3227.01,6269.21,911.8,8465.26,5345.96,6129.62,2646.73,3102.8,3206.29,84.84
9/4/12,5886.53,2008.93,4429.13,2477.37,6903.28,769.57,5200.92,8144.24,7170.42,2846.8,3611.83,3295.9,71.76
9/5/12,6740.22,1850.04,3870.71,2981.14,5560.78,1092.78,6139.09,4862.2,6796.49,2126.28,4278.42,2977.3,76.11
9/6/12,5267.59,1666.82,4090.38,3255.37,5237.98,655.47,6697.28,6930.28,8073.87,2751.1,4077.52,3756.58,78.31
9/7/12,3972.52,2361.8,3298.09,3137.8,5594.92,1159.92,6558.6,5354.79,7187.25,2017,3637.69,3234.84,69.65
9/8/12,3028.65,2073.9,4231.52,3114.92,5554.57,1023.35,6732.22,6624.89,5845.7,3107.94,2883.92,3434.09,61.94
9/9/12,3566.88,2313.02,3539.51,3190.18,7166.44,781.89,5442.16,8047.94,9015.04,2264.97,2990.31,4086.93,66.24
9/10/12,5432.34,2351.99,4447.02,3745.23,5964.88,1045.1,7162.38,5666.91,8282.38,1981.7,4446.44,3417.59,72.34
9/11/12,4635.73,1558.77,3675.93,3423.59,6328.07,818.64,9880.97,6674.07,7529.09,2600.98,3224.69,3226.24,71.06
9/12/12,5273.42,1981.93,4633.68,3267.57,5857.45,926.3,4655.46,4683.61,8184.14,2455.65,4188.9,3685.1,76.08
9/13/12,4500.52,2278.2,3407.09,3668.95,6307.03,1027.86,7157.34,5576.59,7214.61,2147.07,3944.84,3933.52,71.97
9/14/12,3880.03,1651.75,3987.12,2551.24,4437.36,907.93,8613.79,6857.39,8412.51,3080.57,2750.55,4528.76,68.18
9/15/12,5235.72,2196.08,4514.14,2938.16,6089.07,782.56,7106.42,5718.49,6693.96,2083.92,3800.26,3023.97,72.79
9/16/12,4171.93,1829.67,3870.57,2658.86,7246.37,719.33,5259.63,5391.57,9224.87,2701.45,3300.92,3492.48,66.64
9/17/12,3946.31,1960.38,4204.99,2672.88,6145.24,840.66,5991.39,5006.53,7093.96,2404.19,3240.64,4153.99,72.66
9/18/12,4612.54,1905.07,3384.59,3613.17,4361.49,972.1,9711.69,4907.29,6680.47,2765.66,4043.18,3269.31,75.23
9/19/12,4430.09,1691.56,3312.56,3024.57,6279,886.54,8428.91,6706.38,10383.24,2921.12,3555.37,3658.56,73.28
9/20/12,5279.27,2209.15,4526.06,3157.68,6323.13,850.82,7151.69,5005.39,7622.14,2202.24,3643.69,3200.06,71.98
9/21/12,4312.89,2038.1,3928.28,3561.98,6443.36,933.71,8905.07,6562.25,6986.1,3407.58,3209.54,3636.4,65.98
9/22/12,4802.61,1900.64,4485.94,2231.79,7500.77,1165.33,6805.72,6380.39,6617.01,2665.24,2652.91,4022,69.43
9/23/12,4017.12,2368.35,4186.58,2905.19,5833.85,969.26,8651.57,5273.49,6237.93,2785.71,3948.11,3212.86,68.64
9/24/12,5032.91,1806.07,4031.91,2706.7,6143.11,846.62,6445.7,7127.16,8253.35,3214.17,3141.04,3306.4,77.59
9/25/12,5300.31,2269.71,4374.36,2910.41,5873.55,873.92,7304.34,6954.2,7833.78,2966.33,3526.84,2398.14,69.74
9/26/12,4463.3,2545.35,3222.09,2964.62,5302.07,830.25,8849.25,6745.34,6188.41,2957.66,3055.05,3491.06,67.94
9/27/12,5157.41,2031.7,5157.31,2630.85,6425.19,961.97,7022.84,6376,7505.35,2080.94,2969.65,3510.19,76.45
9/28/12,5857.59,1906.69,4501.32,3856.67,7853.84,628.22,9065.9,6273.91,7761.75,2325.32,4272.8,3011.97,70.28
9/29/12,3659.72,2168.13,3813.82,2709.41,5542.98,794.84,8100.54,6717.6,7469.04,2523.67,3650.63,3647.76,66.58
9/30/12,5942.23,2294.88,3384.1,2341.49,6513.42,682.1,5139.46,4556.08,7084.17,1744.83,3460.61,2852.27,79.47
10/1/12,4486.54,1804.54,3033.38,3677.51,5103.85,1132.46,7438.06,7094.08,7376.57,2899.83,3170.63,3543.04,74.94
10/2/12,5519.57,2141.22,5170.87,2562.8,7319.79,1058.13,7196.78,6504.85,9380.62,2855.93,4316.32,4180.76,71.18
10/3/12,4450.35,1969.13,4092.9,3560.71,5684.53,826.91,9226.68,5027.38,6327.38,2778.94,4387.79,3782.06,66.27
10/4/12,4793.83,1704.1,3326.32,3124.96,5439.96,725.98,8075.26,5920.82,9079.57,2891.41,2936.11,3724.45,73.68
10/5/12,4851.03,2183.34,4148.98,3972.48,6051.54,777.93,5349.58,6132.61,7402.57,2343.7,3547.4,2842.07,72.93
10/6/12,5079.58,1984.06,3917.98,3308.12,3575.37,919.18,6427.42,7218.56,8112.9,3495.11,2893.16,3542.28,77.41
10/7/12,5409.58,2425.63,4799.77,3085.77,7673.78,833.19,7293.35,4783.78,7270,2887.65,3364.85,4046.32,70.3
10/8/12,4785.86,2530.65,3646.03,3313.31,4994.88,728.07,6732.61,5904.69,7485.5,2652.46,4345.53,3887.07,72.41
10/9/12,3652.17,1396.15,3733.59,2611.02,5837.26,964.92,8112.21,6972.4,9279.38,2456.23,3623.07,3493.6,70.02
10/10/12,5063.5,2695.12,4942,3269.74,6240.87,826.12,6400.44,5646.7,7946.03,2345.13,3578.85,3018.51,70.62
10/11/12,3947.86,2074.59,3868.66,2326.98,4965.95,937.7,7290.46,5475.01,7434.91,3031.87,4197.23,3398.33,70.12
10/12/12,4202.53,1586.84,4813.48,2642.04,6487.62,1012.03,4427.76,4721.87,6369.64,2371.65,3175.22,4083.73,70.34
10/13/12,4451.18,2194.83,3705.38,3688.77,5484.7,820.25,7169.19,5325.99,6345.16,2280.96,4407.91,3586.77,72.43
10/14/12,4573.36,1549,2829.13,2837.56,5495.22,1076.96,7164.11,6747.71,7780.81,2796.72,2624.34,3268.41,67.47
10/15/12,6404.7,2536.96,4829.95,3021.32,5890.38,986.73,6401.85,5484.44,6227.43,2277.84,3851.19,3669.03,75.78
10/16/12,4657.92,1804.52,2610.53,3625.55,4000.35,759.95,8366.56,6304.36,8649.94,2688.56,3439.85,3862.22,74.37
10/17/12,5130.71,1470.75,4603.66,3231.95,7971.58,1032.56,8138.24,5838.88,7646.2,2418.3,3009.28,4224.67,69.73
10/18/12,4423.6,2773.89,3528.75,3638.21,4312.7,764.16,7769.78,4889.59,7756.38,2896.75,3938.67,2393.22,72.7
10/19/12,3584.84,1911.86,4297.17,2449.85,5252.03,810.08,8075.96,6075.25,6170.07,2303.56,2571.6,4617.25,67.7
10/20/12,4286.82,2172.66,5690.49,2370.6,7015.26,719.12,6297.6,5985.56,7071.71,2756.08,3879.14,3241.84,74.29
10/21/12,4710,1586.71,3299.84,3450.99,6056.85,758.85,9569.97,5970.81,8010.23,2516.39,3895.04,4110.89,73.52
10/22/12,4228.94,1375.87,4793.12,2477.84,6065.8,948.61,8364.28,6161.58,7677.98,2298.25,3101.44,4252.69,72.8
10/23/12,4740.85,2076.79,3665.42,2316.69,7305.59,670.57,10212.85,6659.8,6388.58,2327.2,4344.1,3251.52,76.34
10/24/12,4696.4,2183.72,3680.79,2408.46,5254.9,984.91,8378.49,7312.92,8451.55,2777.59,2662.98,4151.88,70.66
10/25/12,5026.89,2387.79,5448.56,2835.81,6065.83,814.73,6841.42,4128.74,5147.15,2575.42,3483.07,3380.47,73.59
10/26/12,1949.65,1998.32,3367.53,3446.22,5217.62,775.68,8272.42,6835.52,5291.02,2459.82,3332.15,3234.63,55.92
10/27/12,4735.78,1824.1,4382.79,2466.83,6723.35,882.74,7119.05,4640.21,7251.57,2015.64,3265.62,3802.03,74.07
10/28/12,4614.26,2600.73,4265.68,3543.84,4401.45,632.98,8245.39,5920.89,6793.04,2526.89,3560.51,3944.68,67.51
10/29/12,4599.8,1687,2761.54,3000.91,5421.81,841.84,7084.28,5712.14,5855.94,2874.8,3551.78,3901.92,69.21
10/30/12,5825.26,2269.91,5087.46,2213.89,7422.63,951.05,7017.94,5429.55,7163.75,2223.22,3468.04,2648.96,75.38
10/31/12,4604.01,1740.01,3898.56,2958.09,5776.92,853.43,8545.17,7166.56,7644.92,2836.72,3789.91,3177.91,67.25
11/1/12,4023.06,2139.61,4136.91,2268.55,7082.31,1107.31,7394.54,4934.3,8021.84,2589.77,3399.65,3828.52,72.22
11/2/12,4800.54,2064.54,4159.6,3157.66,5472.45,638.65,8002.02,6512.75,7206.16,2712.46,3673.15,2120.11,69.45
11/3/12,4401.85,2283.77,4662.77,2804.73,4901.4,879.12,7414.71,7461.12,8253,2720.31,3019.2,3132.72,69.45
11/4/12,5094.24,1916.23,4800.6,2867.65,5434.09,863.92,6139.85,5162.11,5424.29,1949.43,3452.45,3224.97,70.73
11/5/12,4209.57,1678.23,3655.11,3335.03,5367.35,682.66,8652.11,6726.61,6599.41,3986.75,3021.73,4148.74,72.63
11/6/12,3757.82,1838.4,4305.78,3041.02,6638.51,976.82,7763.46,5097.3,8414.17,1777.64,3744.67,3853.85,67.04
11/7/12,5277.48,2354.25,3834.85,2839.35,5498.12,1067.41,9213.09,6347.11,5789.17,2409.96,4278.38,3130.83,71.79
11/8/12,5341.55,1513.68,3118.08,2880.12,5823.73,919.02,6343.07,7233.74,9260.73,2504.5,4081.56,3391.2,71.15
11/9/12,6882.2,2230.75,5566.38,2813.52,6917.73,980.79,7475.48,5219.45,7655.64,2551.81,3470.59,3380.81,74.52
11/10/12,5869.06,1410.27,3978.88,3307.19,5259.93,721.36,8014.49,7259.94,6797.88,3340.86,3198.35,2939.33,70.6
11/11/12,4876.03,1702.51,4189.53,3026.56,8400.58,1028.62,4774.73,6378.01,6547.06,2368.43,3536.5,4202.15,75.64
11/12/12,7985.3,2667.05,5163.93,3550.11,5606.47,1027.21,6856.78,5581.88,5245.59,2269.1,4090.95,3320.32,81.22
11/13/12,6282.13,1511.29,3181.85,3247.55,5327.65,931.33,6473.89,6852.62,10336.38,3310.5,3796.05,3794.53,72.68
11/14/12,8032.2,1944.9,5435.81,2685.48,7536.79,964.71,5765.62,5312.55,7463.89,2558.24,3376.26,3352.25,78.31
11/15/12,6240.14,1747.26,4161.4,3685.27,5305.95,647.71,6840.98,7527.16,6170.38,2871.55,3766.29,2871.86,75.58
11/16/12,4754.4,1796.08,4628.19,2913.15,6736.67,1050.51,5603.57,5330.94,8609.91,2388.39,3723.71,4239.47,73.01
11/17/12,4978.16,1799.7,4979.61,3251.67,6264.18,1014.75,6807.73,4842.6,3633.18,2640.43,2012.44,3589.88,71.95
11/18/12,4701.77,2124.4,3021.45,3230.21,4010.07,883.58,9092.14,6724.95,8550.1,2920.94,2911.46,3893.07,69.25
11/19/12,4502.37,2062.22,5341.42,2555.41,7350.75,748.33,6847.96,5334.26,6518.85,2340.54,3970.98,3452.59,73.93
11/20/12,4594.55,2084.68,3875.27,2393.9,5423.42,793.33,8900.49,6912.82,6872.24,2963.19,3125.75,3496.36,74.26
